id,isolate,country,year,azithromycin_mic,23S_rRNA,NEIS0133,NEIS1633,NEIS1634,NEIS1635,pro_NEIS1635,private_record,private_owner
27217,S430,UK [England],1997,,457,102,167,100,12,6,false,
27218,S380,UK [England],1997,,457,102,167,100,12,6,false,
27219,S416,UK [England],1997,,457,102,167,100,12,6,false,
27220,S419,UK [England],1997,,457,102,167,100,12,6,false,
27221,S397,UK [England],1997,,457,102,167,100,12,6,false,
27222,S418,UK [England],1997,,457,102,167,100,12,6,false,
27223,S382,UK [England],1997,,457,102,167,100,12,6,false,
27224,S406,UK [England],1997,,457,102,167,100,12,6,false,
27225,S433,UK [England],1997,,457,102,167,100,12,6,false,
27226,S288,UK [England],1996,,457,102,167,100,12,6,false,
27227,ERR049024,Unknown,,,231,102,366,17,366,6,false,
27228,MS11,USA,1960,,459,102,,,18,6,false,
27230,GCGS0010,USA,2009,0.5,430,50,18,12,12,6,false,
27231,GCGS0062,USA,2009,0.25,430,50,367,12,187,6,false,
27232,GCGS0138,USA,2010,16,431,50,1008,317,367,4,false,
27233,GCGS0198,USA,2009,16,431,50,1006,205,187,6,false,
27234,GCGS0144,USA,2009,0.5,430,50,18,12,12,6,false,
27235,GCGS0074,USA,2009,0.25,10,102,367,206,13,3,false,
27236,GCGS0230,USA,2010,8,431,50,1006,205,187,6,false,
27237,GCGS0038,USA,2009,8,431,50,1008,317,367,4,false,
27238,GCGS0018,USA,2009,8,431,50,1006,205,187,6,false,
27239,GCGS0226,USA,2010,16,431,50,1006,205,187,6,false,
27240,GCGS0098,USA,2010,16,431,50,1006,205,187,6,false,
27241,GCGS0126,USA,2010,0.25,430,50,1006,205,187,6,false,
27242,GCGS0128,USA,2010,8,431,50,1008,317,367,4,false,
27243,GCGS0174,USA,2010,16,431,50,1006,205,187,6,false,
27244,GCGS0204,USA,2010,8,431,50,1006,205,187,6,false,
27245,GCGS0083,USA,2009,0.5,430,50,368,11,13,3,false,
27246,ERR173150,Unknown,,,231,102,,13,12,3,false,
27247,GCGS0228,USA,2009,2,430,50,,11,188,3,false,
27248,GCGS0176,USA,2010,16,431,50,1006,205,187,6,false,
27249,GCGS0224,USA,2009,8,431,50,1006,205,187,6,false,
27250,GCGS0156,USA,2010,16,432,50,1006,205,187,6,false,
27251,GCGS0084,USA,2009,1,430,50,368,11,13,3,false,
27252,GCGS0202,USA,2009,8,431,50,1006,205,187,6,false,
27253,GCGS0136,USA,2010,8,431,50,1008,317,367,4,false,
27254,GCGS0092,USA,2010,0.25,430,50,367,12,187,6,false,
27255,GCGS0118,USA,2010,8,431,50,1006,205,187,6,false,
27256,GCGS0009,USA,2009,0.25,430,50,369,12,12,6,false,
27257,GCGS0192,USA,2010,2,430,50,1009,205,13,3,false,
27258,GCGS0110,USA,2010,16,431,50,1006,205,187,6,false,
27259,GCGS0032,USA,2009,0.5,231,102,21,11,13,3,false,
27260,GCGS0096,USA,2010,16,431,50,1006,205,187,6,false,
27261,GCGS0120,USA,2009,8,431,50,1006,205,187,6,false,
27262,ERR173152,Unknown,,,,102,,13,12,3,false,
27263,GCGS0218,USA,2009,16,431,50,1006,205,187,6,false,
27264,GCGS0060,USA,2009,0.5,231,102,21,11,13,3,false,
27265,GCGS0044,USA,2009,0.5,231,102,21,11,13,3,false,
27266,GCGS0172,USA,2010,2,433,102,18,12,12,6,false,
27267,GCGS0208,USA,2009,1,231,102,18,207,12,3,false,
27268,GCGS0180,USA,2009,0.25,434,102,18,100,368,6,false,
27269,GCGS0188,USA,2009,0.25,231,102,18,100,368,6,false,
27270,GCGS0200,USA,2009,0.125,435,102,370,17,189,6,false,
27271,GCGS0064,USA,2009,1,430,113,371,12,190,6,false,
27272,GCGS0212,USA,2009,0.25,231,102,18,100,368,6,false,
27273,GCGS0142,USA,2009,2,436,102,18,11,13,3,false,
27274,GCGS0112,USA,2009,0.25,231,102,18,207,12,3,false,
27275,GCGS0210,USA,2009,0.25,234,102,18,100,368,6,false,
27276,GCGS0008,USA,2009,0.25,434,102,372,12,191,6,false,
27277,GCGS0186,USA,2009,0.25,234,102,18,100,368,6,false,
27278,GCGS0216,USA,2009,0.25,234,102,18,100,368,6,false,
27279,GCGS0090,USA,2009,0.25,234,102,18,100,368,6,false,
27280,GCGS154,USA,2009,,234,102,373,17,369,6,false,
27281,GCGS0146,USA,2009,0.25,234,102,18,100,368,6,false,
27282,GCGS0242,USA,2010,0.25,437,102,16,11,13,3,false,
27283,ERR191744,USA,,,231,102,374,17,16,6,false,
27284,GCGS0117,USA,2010,0.25,387,102,16,11,13,3,false,
27285,GCGS0082,USA,2009,0.25,430,102,375,13,370,6,false,
27286,GCGS222,USA,2009,,438,102,16,318,13,3,false,
27287,GCGS0113,USA,2010,0.5,437,102,16,11,13,3,false,
27288,GCGS0102,USA,2010,16,439,102,16,11,13,3,false,
27289,GCGS0179,USA,2010,0.25,387,102,16,11,13,3,false,
27290,GCGS0199,USA,2010,0.5,430,50,18,12,12,6,false,
27291,GCGS029,USA,,,387,102,16,11,13,3,false,
27292,GCGS0050,USA,2009,0.03,440,102,367,316,192,6,false,
27293,GCGS0170,USA,2010,0.5,231,102,21,11,13,3,false,
27294,GCGS0223,USA,2010,0.5,430,50,18,12,12,6,false,
27295,GCGS0114,USA,2009,0.125,437,102,16,318,13,3,false,
27296,GCGS0237,USA,2010,0.25,387,102,16,11,13,3,false,
27297,GCGS0168,USA,2010,1,231,102,21,11,13,3,false,
27298,GCGS0063,USA,2009,0.5,387,102,16,11,13,3,false,
27299,GCGS0105,USA,2010,0.5,387,102,16,11,13,3,false,
27300,GCGS0152,USA,2010,0.5,387,120,376,11,13,3,false,
27301,GCGS0027,USA,2009,0.5,387,102,16,11,13,3,false,
27302,GCGS0238,USA,2009,0.5,,102,377,11,188,3,false,
27303,GCGS0164,USA,2009,0.25,231,102,21,11,13,3,false,
27304,GCGS0175,USA,2010,0.5,430,50,18,12,12,6,false,
27305,GCGS0219,USA,2010,0.5,430,50,18,12,12,6,false,
27306,GCGS0043,USA,2009,1,387,102,16,11,13,3,false,
27307,GCGS0040,USA,2009,0.125,430,102,21,11,13,3,false,
27308,GCGS239,USA,2010,,387,102,16,11,13,3,false,
27309,GCGS0143,USA,2010,0.5,387,102,16,11,13,3,false,
27310,GCGS0093,USA,2010,1,387,102,16,11,13,3,false,
27311,GCGS0169,USA,2010,0.5,430,50,18,12,12,6,false,
27312,GCGS0047,USA,2009,1,387,102,16,11,13,3,false,
27313,GCGS0046,USA,2009,1,387,102,16,11,13,3,false,
27314,GCGS0137,USA,2010,0.5,437,102,16,11,13,3,false,
27315,GCGS0003,USA,2009,1,387,102,16,11,13,3,false,
27316,GCGS0091,USA,2010,1,387,102,16,11,13,3,false,
27317,GCGS0135,USA,2010,0.5,437,102,16,11,13,3,false,
27318,GCGS0005,USA,2009,1,387,102,16,11,13,3,false,
27319,GCGS0030,USA,2009,1,387,102,16,11,13,3,false,
27320,GCGS0054,USA,2009,1,10,102,16,11,13,3,false,
27321,GCGS0217,USA,2010,0.5,430,50,18,12,12,6,false,
27322,ERR191742,USA,,,231,102,18,11,13,3,false,
27323,GCGS0163,USA,2010,0.5,441,102,16,11,13,3,false,
27324,GCGS0129,USA,2010,0.5,387,102,16,11,13,3,false,
27325,GCGS0022,USA,2009,0.5,231,102,21,11,13,3,false,
27326,GCGS0051,USA,2009,0.5,387,102,16,11,13,3,false,
27327,GCGS0116,USA,2009,0.06,231,102,21,319,13,3,false,
27328,GCGS0069,USA,2009,1,437,102,16,11,13,3,false,
27329,GCGS0157,USA,2010,1,437,102,16,13,13,3,false,
27330,GCGS0048,USA,2009,1,387,102,16,11,13,3,false,
27331,GCGS0127,USA,2010,0.25,437,102,16,11,13,3,false,
27332,GCGS0209,USA,2010,0.5,430,50,18,12,12,6,false,
27333,GCGS0196,USA,2010,1,10,102,16,11,13,3,false,
27334,GCGS148,USA,2009,,10,102,16,11,13,3,false,
27335,GCGS0187,USA,2010,0.25,387,102,16,11,13,3,false,
27336,GCGS0045,USA,2009,1,387,102,16,11,13,3,false,
27337,ERR191754,USA,,,387,102,,11,13,3,false,
27338,GCGS0173,USA,2010,1,430,50,18,12,12,6,false,
27339,GCGS0167,USA,2010,0.5,430,50,18,12,12,6,false,
27340,GCGS0134,USA,2009,0.5,231,102,21,11,13,3,false,
27341,GCGS0039,USA,2009,1,387,102,16,11,13,3,false,
27342,GCGS0132,USA,2009,0.5,430,102,16,11,13,3,false,
27343,GCGS0024,USA,2009,0.5,430,102,21,11,13,3,false,
27344,GCGS0197,USA,2010,0.5,430,50,18,12,12,6,false,
27345,GCGS0107,USA,2010,0.5,437,102,16,11,13,3,false,
27346,GCGS0087,USA,2009,0.5,437,102,16,11,13,3,false,
27347,GCGS0194,USA,2009,0.5,438,102,16,11,13,3,false,
27348,GCGS0191,USA,2010,0.5,430,50,18,12,12,6,false,
27349,GCGS0234,USA,2010,0.5,438,102,16,11,188,3,false,
27350,GCGS0231,USA,2010,0.25,387,102,16,11,13,3,false,
27351,GCGS0171,USA,2010,0.5,430,50,18,12,12,6,false,
27352,GCGS0115,USA,2010,0.5,387,102,16,11,13,3,false,
27353,GCGS0214,USA,2009,0.5,10,102,16,11,13,3,false,
27354,GCGS0207,USA,2010,0.5,430,50,18,12,12,6,false,
27355,GCGS0119,USA,2010,0.25,387,102,16,11,13,3,false,
27356,GCGS0049,USA,2009,1,387,102,16,11,13,3,false,
27357,GCGS0035,USA,2009,1,437,102,16,11,13,3,false,
27358,GCGS0055,USA,2009,1,441,102,16,11,13,3,false,
27359,GCGS0065,USA,2009,0.5,,102,16,11,13,3,false,
27360,GCGS0124,USA,2010,1,437,102,16,11,13,3,false,
27361,GCGS0100,USA,2010,0.25,430,102,16,12,12,6,false,
27362,GCGS0227,USA,2010,1,437,102,16,11,13,3,false,
27363,GCGS133,USA,2010,,387,102,16,11,13,3,false,
27364,GCGS0184,USA,2009,0.03,442,102,18,17,193,6,false,
27365,GCGS0080,USA,2009,1,10,102,16,11,13,3,false,
27366,GCGS0206,USA,2009,0.06,231,102,21,319,13,3,false,
27367,GCGS0007,USA,2009,0.5,387,102,16,11,13,3,false,
27368,GCGS0121,USA,2010,0.5,387,102,16,11,13,3,false,
27369,GCGS0233,USA,2010,0.5,437,102,16,11,13,3,false,
27370,GCGS0059,USA,2009,1,437,102,16,11,13,3,false,
27371,GCGS0071,USA,2009,0.5,430,50,18,12,12,6,false,
27372,GCGS0220,USA,2009,0.06,10,102,,11,13,3,false,
27373,GCGS0097,USA,2010,0.5,387,102,16,11,13,3,false,
27374,GCGS0031,USA,2009,0.5,387,102,16,11,13,3,false,
27375,GCGS0017,USA,2009,1,387,102,16,11,13,3,false,
27376,GCGS0225,USA,2010,0.5,430,50,18,12,12,6,false,
27377,GCGS0221,USA,2010,0.5,430,50,18,12,12,6,false,
27378,GCGS0211,USA,2010,0.25,430,50,18,12,12,6,false,
27379,GCGS0019,USA,2009,1,387,102,16,11,13,3,false,
27380,GCGS0042,USA,2009,1,10,102,16,11,13,3,false,
27381,GCGS0104,USA,2010,4,439,102,16,11,13,3,false,
27382,GCGS0147,USA,2010,1,387,102,16,11,13,3,false,
27383,GCGS0078,USA,2009,0.06,231,102,21,318,13,3,false,
27384,GCGS0190,USA,2010,1,231,102,21,11,13,3,false,
27385,GCGS0079,USA,2009,0.5,387,102,16,11,13,3,false,
27386,GCGS0145,USA,2010,1,437,102,16,11,13,3,false,
27387,GCGS0125,USA,2010,0.5,387,102,16,11,13,3,false,
27388,GCGS0141,USA,2010,0.5,387,102,16,11,13,3,false,
27389,GCGS0075,USA,2009,0.5,,102,16,11,13,3,false,
27390,GCGS0053,USA,2009,1,437,102,16,11,13,3,false,
27391,GCGS0023,USA,2009,0.5,387,102,16,11,13,3,false,
27392,GCGS0181,USA,2010,0.25,387,102,16,11,13,3,false,
27393,GCGS159,USA,2010,,437,102,16,11,13,3,false,
27394,GCGS0235,USA,2010,0.25,387,102,16,11,13,3,false,
27395,GCGS0076,USA,2009,0.25,387,102,,11,13,3,false,
27396,GCGS0149,USA,2010,0.5,430,50,18,12,12,6,false,
27397,GCGS0229,USA,2010,0.5,437,102,16,11,13,3,false,
27398,GCGS0139,USA,2010,1,387,102,16,11,13,3,false,
27399,GCGS0185,USA,2010,0.25,437,102,16,11,13,3,false,
27400,GCGS0081,USA,2009,0.125,387,102,16,11,13,3,false,
27401,GCGS0077,USA,2009,1,437,102,16,11,13,3,false,
27402,GCGS0201,USA,2010,0.5,430,50,18,12,12,6,false,
27403,GCGS0213,USA,2010,0.5,430,50,18,12,12,6,false,
27404,GCGS0028,USA,2009,1,387,102,16,11,13,3,false,
27405,GCGS0020,USA,2009,0.5,10,102,16,11,13,3,false,
27406,GCGS0067,USA,2009,0.5,387,102,16,11,13,3,false,
27407,GCGS0203,USA,2010,0.5,430,50,18,12,12,6,false,
27408,GCGS0161,USA,2010,0.5,430,50,18,12,12,6,false,
27409,GCGS0215,USA,2010,0.25,430,50,18,12,12,6,false,
27410,GCGS0058,USA,2009,0.5,,102,16,11,188,3,false,
27411,GCGS0012,USA,2009,0.25,443,102,16,12,12,6,false,
27412,GCGS0153,USA,2010,0.5,430,50,18,12,12,6,false,
27413,GCGS0131,USA,2010,0.5,437,102,16,11,13,3,false,
27414,GCGS0021,USA,2009,1,387,102,16,11,13,3,false,
27415,GCGS0066,USA,2009,1,437,102,16,11,13,3,false,
27416,GCGS0189,USA,2010,1,387,102,16,11,13,3,false,
27417,GCGS0183,USA,2010,0.25,387,102,16,11,13,3,false,
27418,GCGS0057,USA,2009,0.5,437,102,16,11,13,3,false,
27419,GCGS0073,USA,2009,0.25,430,50,18,12,12,6,false,
27420,GCGS0236,USA,2010,0.5,444,102,16,11,188,3,false,
27421,GCGS0109,USA,2010,0.5,387,102,16,11,13,3,false,
27422,GCGS0004,USA,2009,1,437,102,16,11,188,3,false,
27423,GCGS0195,USA,2010,0.5,387,102,16,11,13,3,false,
27424,GCGS140,USA,2010,,,102,16,11,188,3,false,
27425,GCGS0158,USA,2009,0.25,,102,16,11,188,3,false,
27426,GCGS0160,USA,2009,1,387,102,16,11,13,3,false,
27427,GCGS0151,USA,2010,1,387,102,16,11,13,3,false,
27428,GCGS0122,USA,2010,0.25,438,102,16,11,188,3,false,
27429,GCGS0001,USA,2009,1,437,102,16,11,13,3,false,
27430,GCGS0155,USA,2010,1,437,102,16,13,13,3,false,
27431,GCGS011,USA,2009,0.25,430,102,16,12,12,6,false,
27432,GCGS0014,USA,2009,0.5,443,102,16,12,12,6,false,
27433,GCGS0111,USA,2010,0.5,437,102,16,11,13,3,false,
27434,GCGS0232,USA,2010,0.5,438,102,16,11,188,3,false,
27435,GCGS0086,USA,2009,1,10,102,16,11,13,3,false,
27436,GCGS0193,USA,2010,0.5,430,50,18,12,12,6,false,
27437,GCGS0056,USA,2009,0.5,231,102,21,11,13,3,false,
27438,GCGS0123,USA,2010,0.5,387,102,16,11,13,3,false,
27439,GCGS0182,USA,2009,0.5,10,102,16,11,13,3,false,
27440,GCGS0099,USA,2010,1,445,102,16,11,188,3,false,
27441,GCGS0130,USA,2009,0.5,438,102,16,11,188,3,false,
27442,GCGS0052,USA,2009,0.5,430,102,16,11,13,3,false,
27443,GCGS0089,USA,2009,1,437,102,16,13,13,3,false,
27444,GCGS0037,USA,2009,0.5,437,102,16,11,13,3,false,
27445,GCGS0178,USA,2010,1,387,102,16,11,13,3,false,
27446,GCGS0205,USA,2010,1,437,102,16,11,13,3,false,
27447,GCGS061,USA,2009,,,102,16,11,13,3,false,
27448,GCGS0241,USA,2010,0.5,437,102,16,11,13,3,false,
27449,GCGS0088,USA,2009,0.5,437,102,16,11,13,3,false,
27450,GCGS0106,USA,2010,8,431,50,369,12,12,6,false,
27451,GCGS0165,USA,2010,1,437,102,16,11,13,3,false,
27452,GCGS0085,USA,2009,0.5,387,102,16,11,13,3,false,
27453,GCGS0095,USA,2010,1,,102,16,11,13,3,false,
27454,GCGS0177,USA,2010,1,437,102,16,11,13,3,false,
27455,GCGS0026,USA,2009,0.5,231,102,21,11,13,3,false,
27456,GCGS0036,USA,2009,0.5,437,102,378,12,194,2,false,
27457,GCGS0002,USA,2009,1,437,102,16,11,188,3,false,
27458,GCGS0166,USA,2009,1,387,102,16,11,13,3,false,
27459,GCGS0016,USA,2009,0.25,430,102,16,12,12,6,false,
27460,GCGS0070,USA,2009,0.5,438,102,16,11,13,3,false,
27461,GCGS0094,USA,2009,1,446,102,16,11,13,3,false,
27462,GCGS0103,USA,2010,0.5,437,102,16,11,13,3,false,
27463,GCGS0108,USA,2009,0.25,438,102,16,11,188,3,false,
27464,GCGS0240,USA,2010,0.5,231,102,21,11,13,3,false,
27465,ERR173153,Unknown,,,231,102,379,13,12,3,false,
27466,GCGS0034,USA,2009,1,447,102,21,11,18,3,false,
27467,GCGS0006,USA,2009,1,448,102,16,11,13,3,false,
27468,ERR173151,Unknown,,,231,102,21,13,12,3,false,
27469,GCGS0041,USA,2009,1,437,102,16,11,13,3,false,
27470,GCGS0101,USA,2010,0.125,437,102,16,11,13,3,false,
27471,GCGS0072,USA,2009,0.5,387,102,380,17,12,6,false,
27472,GCGS0162,USA,2009,0.5,231,113,16,12,371,6,false,
27473,GCGS0033,USA,2009,0.25,437,102,16,11,13,3,false,
27474,GCGS0150,USA,2009,0.5,231,102,18,11,13,3,false,
27475,GCGS0068,USA,2009,0.5,437,102,16,11,13,3,false,
27712,98-119,Japan,1998,,,,,,,,false,
27713,98-127,Japan,1998,,,,,,,,false,
27714,11-43,Japan,1999,,,,,,,,false,
27715,11-44,Japan,1999,,,,,,,,false,
27716,11-60,Japan,1999,,,,,,,,false,
27717,11-59,Japan,1999,,,,,,,,false,
27718,11-50,Japan,1999,,,,,,,,false,
27719,11-27,Japan,1999,,,,,,,,false,
27720,11-28,Japan,1999,,,,,,,,false,
27721,13-103,Japan,2001,,,,,,,,false,
27722,13-114,Japan,2001,,,,,,,,false,
27723,13-23,Japan,2001,,,,,,,,false,
27724,13-89,Japan,2001,,,,,,,,false,
30467,NG194,Canada,,,,,,,,,false,
30468,NG486,Canada,,,,,,,,,false,
30469,NG693,Canada,,,,,,,,,false,
30470,NG2232,Canada,,,,,,,,,false,
30471,NG2308,Canada,,,,,,,,,false,
30472,NG3339,Canada,,,,,,,,,false,
30473,NG3375,Canada,,,,,,,,,false,
30474,NG3533,Canada,,,,,,,,,false,
30475,NG3836,Canada,,,,,,,,,false,
30476,NG4275,Canada,,,,,,,,,false,
30477,NG4322,Canada,,,,,,,,,false,
30478,NG4685,Canada,,,,,,,,,false,
30479,NG6057,Canada,,,,,,,,,false,
30480,NG8473,Canada,,,,,,,,,false,
30481,NG8870,Canada,,,,,,,,,false,
30483,NG2399,Canada,,,,,,,,,false,
31114,ALB0403,USA,,,,,,,,,false,
31115,ATL0103,USA,,,,,,,,,false,
31116,ATL0117,USA,,,,,,,,,false,
31117,ATL0105,USA,,,,,,,,,false,
31118,MIA0202,USA,,,,,,,,,false,
31119,MIA0309,USA,,,,,,,,,false,
31120,NYC0507,USA,,,,,,,,,false,
31121,NYC0513,USA,,,,,,,,,false,
31122,NG14,Norway,,,,,,,,,false,
31123,NG18,Norway,,,,,,,,,false,
31124,NG19,Sweden,,,,,,,,,false,
31125,MU_NG1,Canada,1991,,455,102,640,12,194,6,false,
31126,NG20,Sweden,,,,,,,,,false,
31127,NG8,USA,,,,,,,,,false,
31128,SK1902,Canada,2006,,231,102,367,12,191,6,false,
31129,SK12684,Canada,2006,,430,102,16,12,12,6,false,
31130,NG4,Japan,,,,,,,,,false,
31178,NM8365,UK [England],2011,,387,102,16,11,13,3,false,
31193,NM9396,UK [England],2012,,231,102,367,12,371,6,false,
31333,W0306,UK [England],2004,,231,102,21,11,13,3,false,
31334,W0322,Unknown,,,231,102,21,11,13,3,false,
31335,W0362,UK [England],2004,,231,102,21,11,13,3,false,
31336,W0370,UK [England],2004,,231,102,21,11,13,3,false,
31337,W0420,UK [England],2004,,231,102,21,318,13,3,false,
31338,W0492,Unknown,,,231,102,21,11,13,3,false,
31339,W0550,UK [England],2004,,231,102,21,11,13,3,false,
31340,W0560,UK [England],2004,,231,102,21,11,13,3,false,
31341,W0561,UK [England],2004,,231,102,21,11,13,3,false,
31342,W0563,UK [England],2004,,231,102,21,11,13,3,false,
31343,W0564,Unknown,,,231,102,21,11,13,3,false,
31344,W0569,UK [England],2004,,231,102,21,11,13,3,false,
31345,W0587,UK [England],2004,,231,102,21,11,13,3,false,
31346,W0592,UK [England],2004,,231,102,21,11,13,3,false,
31347,W0603,UK [England],2004,,231,102,21,11,13,3,false,
31348,W0604,UK [England],2004,,231,102,21,11,13,3,false,
31349,W0611,Unknown,,,231,102,21,11,13,3,false,
31350,W0613,UK [England],2004,,436,102,21,11,13,3,false,
31351,W0618,Unknown,,,231,102,21,11,13,3,false,
31352,W0627,UK [England],2004,,231,102,21,11,13,3,false,
31353,W0725,UK [England],2004,,231,102,21,11,13,3,false,
31354,W0749,UK [England],2004,,231,102,21,11,13,3,false,
31355,W0751,UK [England],2004,,231,102,21,11,13,3,false,
31356,W0761,UK [England],2004,,231,102,21,11,13,3,false,
31357,W0762,UK [England],2004,,231,102,21,11,13,3,false,
31358,W0782,Unknown,,,231,102,21,11,13,3,false,
31359,W0789,UK [England],2004,,231,102,21,11,13,3,false,
31360,W0818,Unknown,,,231,102,21,11,13,3,false,
31361,W0885,UK [England],2004,,231,102,21,11,13,3,false,
31362,LG0186,UK [England],2004,,231,102,21,11,13,3,false,
31363,LG0394,UK [England],2004,,231,102,21,11,13,3,false,
31364,LG0671,UK [England],2004,,231,102,21,11,13,3,false,
31365,LG1091,UK [England],2004,,231,102,21,11,13,3,false,
31366,LG1291,UK [England],2004,,231,102,21,11,13,3,false,
31367,LG1515,Unknown,,,231,102,21,11,13,3,false,
31368,LG1721,UK [England],2004,,231,102,21,11,13,3,false,
31369,LG1851,Unknown,,,231,102,21,11,13,3,false,
31370,LG0199,UK [England],2004,,231,102,21,11,13,3,false,
31371,LG0458,UK [England],2004,,231,102,21,11,13,3,false,
31372,LG0674,Unknown,,,231,102,21,11,13,3,false,
31373,LG1094,UK [England],2004,,231,102,21,11,13,3,false,
31374,LG1295,UK [England],2004,,231,102,21,11,13,3,false,
31375,LG1548,UK [England],2004,,231,102,21,11,13,3,false,
31376,LG1736,UK [England],2004,,231,102,21,11,13,3,false,
31377,LG1861,UK [England],2004,,231,102,21,11,13,3,false,
31378,LG0205,UK [England],2004,,231,102,21,11,13,3,false,
31379,LG0463,UK [England],2004,,231,102,21,11,13,3,false,
31380,LG0675,UK [England],2004,,231,102,21,11,13,3,false,
31381,LG1114,UK [England],2004,,231,102,624,11,13,3,false,
31382,LG1342,UK [England],2004,,231,102,21,11,13,3,false,
31383,LG1580,UK [England],2004,,231,102,21,11,13,3,false,
31384,LG1737,UK [England],2004,,231,102,21,11,13,3,false,
31385,LG1865,UK [England],2004,,231,102,21,11,13,3,false,
31386,LG0211,UK [England],2004,,231,102,21,11,13,3,false,
31387,LG0465,UK [England],2004,,231,102,21,11,13,3,false,
31388,LG0689,Unknown,,,231,102,21,11,13,3,false,
31389,LG1126,UK [England],2004,,231,102,21,11,13,3,false,
31390,LG1346,UK [England],2004,,231,102,21,11,13,3,false,
31391,LG1619,UK [England],2004,,231,102,21,11,13,3,false,
31392,LG1739,UK [England],2004,,231,102,21,11,13,3,false,
31393,W0065,UK [England],2004,,231,102,21,11,13,3,false,
31394,LG0241,Unknown,,,231,102,21,11,13,3,false,
31395,LG0493,UK [England],2004,,231,102,21,11,13,3,false,
31396,LG0735,UK [England],2004,,231,102,21,11,13,3,false,
31397,LG1132,UK [England],2004,,231,102,625,11,13,3,false,
31398,LG1347,Unknown,,,231,102,21,11,13,3,false,
31399,LG1628,UK [England],2004,,231,102,21,11,13,3,false,
31400,LG1740,UK [England],2004,,231,102,21,11,13,3,false,
31401,W0185,UK [England],2004,,231,102,21,11,13,3,false,
31402,LG0261,UK [England],2004,,231,102,21,11,13,3,false,
31403,LG0516,UK [England],2004,,231,102,21,11,13,3,false,
31404,LG0751,UK [England],2004,,231,102,21,11,13,3,false,
31405,LG1133,UK [England],2004,,231,102,21,11,13,3,false,
31406,LG1349,UK [England],2004,,231,102,21,11,13,3,false,
31407,LG1630,UK [England],2004,,231,102,21,11,13,3,false,
31408,LG1745,UK [England],2004,,231,102,21,11,13,3,false,
31409,W0204,UK [England],2004,,231,102,21,11,13,3,false,
31410,LG0273,UK [England],2004,,231,102,21,11,13,3,false,
31411,LG0541,UK [England],2004,,231,102,21,11,13,3,false,
31412,LG0790,UK [England],2004,,231,102,21,11,13,3,false,
31413,LG1137,UK [England],2004,,231,102,21,11,13,3,false,
31414,LG1365,UK [England],2004,,231,102,21,11,13,3,false,
31415,LG1635,UK [England],2004,,231,102,21,11,13,3,false,
31416,LG1757,UK [England],2004,,231,102,21,11,13,3,false,
31417,W0239,UK [England],2004,,231,102,21,11,13,3,false,
31418,LG0285,UK [England],2004,,231,102,21,11,13,3,false,
31419,LG0571,Unknown,,,231,102,21,11,13,3,false,
31420,LG0795,UK [England],2004,,231,102,21,11,13,3,false,
31421,LG1197,UK [England],2004,,231,102,21,11,13,3,false,
31422,LG1375,UK [England],2004,,231,102,21,,13,3,false,
31423,LG1636,UK [England],2004,,231,102,21,11,13,3,false,
31424,LG1781,UK [England],2004,,231,102,21,11,13,3,false,
31425,W0251,UK [England],2004,,231,102,21,11,13,3,false,
31426,LG0311,UK [England],2004,,231,102,21,11,13,3,false,
31427,LG0621,UK [England],2004,,231,102,21,11,13,3,false,
31428,LG0910,UK [England],2004,,231,102,21,11,13,3,false,
31429,LG1244,Unknown,,,231,102,21,11,13,3,false,
31430,LG1423,UK [England],2004,,231,102,21,11,13,3,false,
31431,LG1644,UK [England],2004,,231,102,21,11,13,3,false,
31432,LG1799,UK [England],2004,,231,102,21,11,13,3,false,
31433,W0255,UK [England],2004,,231,102,21,11,13,3,false,
31434,LG0353,UK [England],2004,,231,102,21,11,13,3,false,
31435,LG0633,UK [England],2004,,231,102,21,11,13,3,false,
31436,LG0931,UK [England],2004,,231,102,21,11,13,3,false,
31437,LG1248,UK [England],2004,,231,102,21,11,13,3,false,
31438,LG1456,Unknown,,,231,102,21,11,13,3,false,
31439,LG1685,Unknown,,,231,102,21,11,13,3,false,
31440,LG1810,UK [England],2004,,231,102,21,11,13,3,false,
31441,W0264,UK [England],2004,,231,102,21,11,13,3,false,
31442,LG0355,UK [England],2004,,231,102,21,11,13,3,false,
31443,LG0640,UK [England],2004,,231,102,21,11,13,3,false,
31444,LG0989,UK [England],2004,,231,102,21,11,13,3,false,
31445,LG1274,UK [England],2004,,231,102,21,11,13,3,false,
31446,LG1477,UK [England],2004,,231,102,21,11,13,3,false,
31447,LG1687,UK [England],2004,,231,102,21,11,13,3,false,
