,index,ID,LIN,Lineage,country,isolate,year,mydata,SA
1523,1524,155662,1_1_17_17_1_0_0_0_0_0_0,1_1_17,South Africa,21MUS-AH039,2021.0,Y,my_SA
1524,1525,155663,1_1_27_15_2_0_0_0_0_0_0,1_1_27,South Africa,21MUS-AH042,2021.0,Y,my_SA
1525,1526,155665,0_0_33_12_381_0_0_0_0_0_0,0_0_33,South Africa,21MUS-AH052,2021.0,Y,my_SA
1526,1527,155666,0_2_71_0_0_0_0_1_0_0_0,0_2_71,South Africa,21MUS-AH053,2021.0,Y,my_SA
1527,1528,155667,0_18_23_2_0_1_0_0_0_0_0,0_18_23,South Africa,21MUS-AH055,2021.0,Y,my_SA
1528,1529,155668,,,South Africa,21MUS-AH056,2021.0,Y,my_SA
1529,1530,155669,0_7_0_12_24_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH057,2021.0,Y,my_SA
1530,1531,155670,1_1_17_6_13_0_0_4_0_0_0,1_1_17,South Africa,21MUS-AH061,2021.0,Y,my_SA
1531,1532,155671,,,South Africa,21MUS-AH065,2021.0,Y,my_SA
1532,1533,155672,0_0_63_0_2_0_1_0_0_0_0,0_0_63,South Africa,21MUS-AH071,2021.0,Y,my_SA
1533,1534,155673,0_0_63_0_2_0_1_0_0_0_0,0_0_63,South Africa,21MUS-AH072,2021.0,Y,my_SA
1534,1535,155674,0_7_0_12_22_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH073,2021.0,Y,my_SA
1535,1536,155675,0_0_36_1_3_2_0_0_0_0_0,0_0_36,South Africa,21MUS-AH074,2021.0,Y,my_SA
1536,1537,155676,,,South Africa,21MUS-AH077,2021.0,Y,my_SA
1537,1538,155677,1_1_27_7_0_1_0_0_0_0_0,1_1_27,South Africa,21MUS-AH078,2021.0,Y,my_SA
1538,1539,155678,,,South Africa,21MUS-AH084,2021.0,Y,my_SA
1539,1540,155679,0_7_0_34_0_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH090,2021.0,Y,my_SA
1540,1541,155680,0_0_47_6_30_0_0_0_0_0_0,0_0_47,South Africa,21MUS-AH091,2021.0,Y,my_SA
1541,1542,155681,0_0_47_11_1_6_0_0_0_0_0,0_0_47,South Africa,21MUS-AH093,2021.0,Y,my_SA
1542,1543,155682,0_7_0_12_13_0_1_0_1_0_0,0_7_0,South Africa,21MUS-AH095,2021.0,Y,my_SA
1543,1544,155683,,,South Africa,21MUS-AH098,2021.0,Y,my_SA
1544,1545,155684,,,South Africa,21MUS-AH100,2021.0,Y,my_SA
1545,1546,155685,,,South Africa,21MUS-AH101,2021.0,Y,my_SA
1546,1547,155686,1_1_17_17_0_0_1_1_0_1_0,1_1_17,South Africa,21MUS-AH105-R,2021.0,Y,my_SA
1547,1548,155687,0_7_0_12_13_0_1_0_0_1_0,0_7_0,South Africa,21MUS-AH106,2021.0,Y,my_SA
1548,1549,155688,0_0_47_11_1_10_1_0_0_0_0,0_0_47,South Africa,21MUS-AH109,2021.0,Y,my_SA
1549,1550,155689,0_0_23_9_4_0_0_0_0_0_0,0_0_23,South Africa,21MUS-AH111,2021.0,Y,my_SA
1550,1551,155690,0_0_33_12_396_0_0_0_0_0_0,0_0_33,South Africa,21MUS-AH113,2021.0,Y,my_SA
1551,1552,155691,1_1_27_7_0_3_0_0_0_0_0,1_1_27,South Africa,21MUS-AH114,2021.0,Y,my_SA
1552,1553,155692,,,South Africa,21MUS-AH115,2021.0,Y,my_SA
1553,1554,155693,,,South Africa,21MUS-AH119,2021.0,Y,my_SA
1554,1555,155694,0_0_63_0_3_0_0_0_0_0_0,0_0_63,South Africa,21MUS-AH122,2021.0,Y,my_SA
1555,1556,155695,0_2_21_0_14_0_0_0_0_0_0,0_2_21,South Africa,21MUS-AH125,2021.0,Y,my_SA
1556,1557,155696,1_1_17_4_29_0_0_0_0_0_0,1_1_17,South Africa,21MUS-AH126,2021.0,Y,my_SA
1557,1558,155697,,,South Africa,21MUS-AH127,2021.0,Y,my_SA
1558,1559,155698,0_7_0_12_13_0_2_0_0_0_0,0_7_0,South Africa,21MUS-AH130,2021.0,Y,my_SA
1559,1560,155699,0_0_47_11_1_5_0_0_0_0_0,0_0_47,South Africa,21MUS-AH131,2021.0,Y,my_SA
1560,1561,155701,0_7_0_12_15_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH133,2021.0,Y,my_SA
1561,1562,155702,0_7_0_12_21_1_0_0_0_0_0,0_7_0,South Africa,21MUS-AH134,2021.0,Y,my_SA
1562,1563,155703,0_7_0_12_13_0_1_1_0_0_0,0_7_0,South Africa,21MUS-AH136,2021.0,Y,my_SA
1563,1564,155704,,,South Africa,21MUS-AH137,2021.0,Y,my_SA
1564,1565,155705,0_12_6_4_2_0_0_0_0_0_0,0_12_6,South Africa,21MUS-AH138,2021.0,Y,my_SA
1565,1566,155706,0_0_33_12_381_0_0_0_0_0_0,0_0_33,South Africa,21MUS-AH139,2021.0,Y,my_SA
1566,1567,155707,0_7_0_12_13_0_1_0_0_2_0,0_7_0,South Africa,21MUS-AH140,2021.0,Y,my_SA
1567,1568,155710,0_0_47_11_1_9_0_0_0_0_0,0_0_47,South Africa,21MUS-AH148,2021.0,Y,my_SA
1568,1569,155711,,,South Africa,21MUS-AH150,2021.0,Y,my_SA
1569,1570,155712,0_2_71_0_0_0_1_0_0_1_0,0_2_71,South Africa,21MUS-AH151,2021.0,Y,my_SA
1570,1571,155714,,,South Africa,21MUS-AH153-2,2021.0,Y,my_SA
1571,1572,155718,0_0_33_12_374_0_0_0_0_0_0,0_0_33,South Africa,21MUS-AH164,2021.0,Y,my_SA
1572,1573,155719,1_1_17_17_0_0_0_0_1_1_0,1_1_17,South Africa,21MUS-AH165,2021.0,Y,my_SA
1573,1574,155720,0_0_47_11_1_3_0_0_0_0_0,0_0_47,South Africa,21MUS-AH166,2021.0,Y,my_SA
1574,1575,155722,0_0_25_0_4_0_0_0_0_0_0,0_0_25,South Africa,21MUS-AH168,2021.0,Y,my_SA
1575,1576,155723,0_7_0_12_21_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH169-1,2021.0,Y,my_SA
1576,1577,155725,,,South Africa,21MUS-AH171,2021.0,Y,my_SA
1577,1578,155726,0_7_0_12_21_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH174,2021.0,Y,my_SA
1578,1579,155728,0_7_0_12_18_0_0_0_0_0_0,0_7_0,South Africa,21MUS-AH183,2021.0,Y,my_SA
1579,1580,155729,,,South Africa,21MUS-AH185,2021.0,Y,my_SA
1580,1581,155730,1_1_17_6_13_17_0_0_0_0_0,1_1_17,South Africa,21MUS-AH187,2021.0,Y,my_SA
1581,1582,155733,0_2_71_0_0_3_0_0_0_0_0,0_2_71,South Africa,21MUS-AH195,2021.0,Y,my_SA
1582,1583,155734,1_1_17_4_31_0_0_0_0_0_0,1_1_17,South Africa,21MUS-AH196,2021.0,Y,my_SA
1583,1584,155735,0_7_0_12_15_2_0_0_0_0_0,0_7_0,South Africa,21MUS-AH198,2021.0,Y,my_SA
1584,1585,155738,0_0_36_1_13_0_0_0_0_0_0,0_0_36,South Africa,21MUS-AH202,2021.0,Y,my_SA
1585,1586,155741,0_0_23_42_0_0_0_0_0_0_0,0_0_23,South Africa,21MUS-AH205,2021.0,Y,my_SA
1586,1587,155742,0_0_11_1_4_0_0_0_0_0_0,0_0_11,South Africa,21MUS-AH209,2021.0,Y,my_SA
1587,1588,155743,0_0_23_41_1_0_0_0_0_0_0,0_0_23,South Africa,21MUS-AH210,2021.0,Y,my_SA
1588,1589,155744,,,South Africa,21MUS-AH216,2021.0,Y,my_SA
1589,1590,155748,0_0_33_12_397_0_0_0_0_0_0,0_0_33,South Africa,21MUS-AH223-2,2021.0,Y,my_SA
1590,1591,155749,0_0_47_6_26_0_0_0_0_0_0,0_0_47,South Africa,15MUS-PI001,2015.0,Y,my_SA
1591,1592,155750,0_0_47_11_1_10_1_0_2_0_0,0_0_47,South Africa,15MUS-PI002,2015.0,Y,my_SA
1592,1593,155751,0_0_47_6_31_0_0_0_0_0_0,0_0_47,South Africa,15MUS-PI003,2015.0,Y,my_SA
1593,1594,155752,0_0_33_12_387_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI004,2015.0,Y,my_SA
1594,1595,155753,1_1_27_2_0_1_0_0_0_0_0,1_1_27,South Africa,15MUS-PI005-WGS,2015.0,Y,my_SA
1595,1596,155754,0_0_33_12_343_0_0_0_0_1_0,0_0_33,South Africa,15MUS-PI006,2015.0,Y,my_SA
1596,1597,155755,0_0_36_1_14_0_0_0_0_0_0,0_0_36,South Africa,15MUS-PI007,2015.0,Y,my_SA
1597,1598,155756,0_0_23_3_6_0_0_0_0_0_0,0_0_23,South Africa,15MUS-PI011,2015.0,Y,my_SA
1598,1599,155757,0_0_33_12_89_2_1_0_0_0_0,0_0_33,South Africa,15MUS-PI016,2015.0,Y,my_SA
1599,1600,155758,0_7_0_12_21_2_0_0_0_0_0,0_7_0,South Africa,20MUS-AH109,2020.0,Y,my_SA
1600,1601,155759,,,South Africa,15MUS-PI020,2015.0,Y,my_SA
1601,1602,155760,0_0_25_0_3_0_0_0_0_0_0,0_0_25,South Africa,15MUS-PI025,2015.0,Y,my_SA
1602,1603,155761,0_0_47_11_1_0_3_0_0_0_0,0_0_47,South Africa,15MUS-PI026,2015.0,Y,my_SA
1603,1604,155762,0_0_33_12_375_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI029,2015.0,Y,my_SA
1604,1605,155763,0_0_33_12_370_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI030,2015.0,Y,my_SA
1605,1606,155764,,,South Africa,15MUS-PI036,2015.0,Y,my_SA
1606,1607,155767,0_0_33_12_310_0_1_0_0_0_0,0_0_33,South Africa,15MUS-PI048,2015.0,Y,my_SA
1607,1608,155768,0_0_33_12_390_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI056,2015.0,Y,my_SA
1608,1609,155769,,,South Africa,15MUS-PI063-WGS,2015.0,Y,my_SA
1609,1610,155770,0_0_23_3_5_1_0_0_0_0_0,0_0_23,South Africa,15MUS-PI064,2015.0,Y,my_SA
1610,1611,155772,1_1_17_4_27_0_0_0_0_0_0,1_1_17,South Africa,15MUS-PI066,2015.0,Y,my_SA
1611,1612,155773,0_0_33_12_380_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI067,2015.0,Y,my_SA
1612,1613,155774,,,South Africa,15MUS-PI068,2015.0,Y,my_SA
1613,1614,155775,0_0_33_12_377_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI076,2015.0,Y,my_SA
1614,1615,155776,0_0_33_12_385_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI077,2015.0,Y,my_SA
1615,1616,155777,0_2_21_0_7_0_1_0_0_0_0,0_2_21,South Africa,15MUS-PI078,2015.0,Y,my_SA
1616,1617,155778,,,South Africa,15MUS-PI080,2015.0,Y,my_SA
1617,1618,155779,0_0_47_11_1_7_2_0_1_0_0,0_0_47,South Africa,15MUS-PI082,2015.0,Y,my_SA
1618,1619,155780,0_0_36_1_3_1_0_1_0_0_0,0_0_36,South Africa,15MUS-PI089,2015.0,Y,my_SA
1619,1620,155781,1_1_52_0_1_0_0_0_0_0_0,1_1_52,South Africa,15MUS-PI091-WGS,2015.0,Y,my_SA
1620,1621,155782,1_1_27_6_16_0_0_0_0_0_0,1_1_27,South Africa,15MUS-PI092-WGS,2015.0,Y,my_SA
1621,1622,155783,0_0_47_6_13_1_0_0_0_0_0,0_0_47,South Africa,15MUS-PI093,2015.0,Y,my_SA
1622,1623,155784,1_1_27_6_17_0_0_0_0_0_0,1_1_27,South Africa,15MUS-PI095,2015.0,Y,my_SA
1623,1624,155785,,,South Africa,15MUS-PI097,2015.0,Y,my_SA
1624,1625,155787,0_16_0_1_6_0_2_0_0_0_0,0_16_0,South Africa,15MUS-PI099,2015.0,Y,my_SA
1625,1626,155788,0_0_33_12_369_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI100,2015.0,Y,my_SA
1626,1627,155789,0_0_47_11_1_7_1_0_0_0_0,0_0_47,South Africa,15MUS-PI103,2015.0,Y,my_SA
1627,1628,155791,0_0_36_1_7_0_1_0_0_0_0,0_0_36,South Africa,15MUS-PI105,2015.0,Y,my_SA
1628,1629,155792,1_1_27_8_0_0_0_0_0_1_0,1_1_27,South Africa,15MUS-PI107,2015.0,Y,my_SA
1629,1630,155793,0_0_47_11_1_10_0_0_0_0_0,0_0_47,South Africa,15MUS-PI110,2015.0,Y,my_SA
1630,1631,155794,0_0_23_4_1_0_0_0_0_0_0,0_0_23,South Africa,15MUS-PI111,2015.0,Y,my_SA
1631,1632,155795,0_0_33_180_0_0_0_0_0_0_0,0_0_33,South Africa,15MUS-PI112,2015.0,Y,my_SA
1632,1633,155796,,,South Africa,18MUS-KM003,2018.0,Y,my_SA
1633,1634,155797,0_0_63_0_2_1_0_0_1_0_0,0_0_63,South Africa,18MUS-KM009,2018.0,Y,my_SA
1634,1635,155798,0_18_28_0_0_0_0_0_0_0_0,0_18_28,South Africa,18MUS-KM012,2018.0,Y,my_SA
1635,1636,155799,0_0_23_25_0_0_0_0_0_0_0,0_0_23,South Africa,18MUS-KM013,2018.0,Y,my_SA
1636,1637,155801,0_0_23_34_0_0_0_0_0_0_0,0_0_23,South Africa,18MUS-KM021,2018.0,Y,my_SA
1637,1638,155802,0_0_47_11_1_0_0_0_1_0_0,0_0_47,South Africa,18MUS-KM024,2018.0,Y,my_SA
1638,1639,155803,,,South Africa,18MUS-KM025,2018.0,Y,my_SA
1639,1640,155804,0_0_33_12_392_0_0_0_0_0_0,0_0_33,South Africa,18MUS-KM026,2018.0,Y,my_SA
