MtrD,species,label
4010,#FF2600,N.gonorrhoeae
5734,#FF2600,N.gonorrhoeae
3990,#FF2600,N.gonorrhoeae
5721,#FF2600,N.gonorrhoeae
5010,#FF2600,N.gonorrhoeae
5022,#FF2600,N.gonorrhoeae
5095,#FF2600,N.gonorrhoeae
4007,#FF2600,N.gonorrhoeae
3359,#FF2600,N.gonorrhoeae
5331,#FF2600,N.gonorrhoeae
3898,#FF2600,N.gonorrhoeae
368,#FF2600,N.gonorrhoeae
3890,#FF2600,N.gonorrhoeae
3448,#FF2600,N.gonorrhoeae
3364,#FF2600,N.gonorrhoeae
3371,#FF2600,N.gonorrhoeae
674,#FF2600,N.gonorrhoeae
670,#FF2600,N.gonorrhoeae
660,#FF2600,N.gonorrhoeae
680,#FF2600,N.gonorrhoeae
2285,#FF2600,N.gonorrhoeae
824,#FF2600,N.gonorrhoeae
3370,#FF2600,N.gonorrhoeae
843,#FF2600,N.gonorrhoeae
3772,#FF2600,N.gonorrhoeae
3902,#FF2600,N.gonorrhoeae
827,#FF2600,N.gonorrhoeae
661,#FF2600,N.gonorrhoeae
4729,#FF2600,N.gonorrhoeae
937,#FF2600,N.gonorrhoeae
4318,#FF2600,N.gonorrhoeae
20,#FF2600,N.gonorrhoeae
366,#FF2600,N.gonorrhoeae
2253,#FF2600,N.gonorrhoeae
2398,#FF2600,N.gonorrhoeae
5023,#FF2600,N.gonorrhoeae
1885,#FF2600,N.gonorrhoeae
1557,#FF2600,N.gonorrhoeae
1802,#FF2600,N.gonorrhoeae
2018,#FF2600,N.gonorrhoeae
627,#FF2600,N.gonorrhoeae
3619,#FF2600,N.gonorrhoeae
3356,#FF2600,N.gonorrhoeae
4312,#FF2600,N.gonorrhoeae
3841,#FF2600,N.gonorrhoeae
3484,#FF2600,N.gonorrhoeae
19,#FF2600,N.gonorrhoeae
628,#FF2600,N.gonorrhoeae
3361,#FF2600,N.gonorrhoeae
4316,#FF2600,N.gonorrhoeae
4369,#FF2600,N.gonorrhoeae
1591,#FF2600,N.gonorrhoeae
4395,#FF2600,N.gonorrhoeae
3360,#FF2600,N.gonorrhoeae
3388,#FF2600,N.gonorrhoeae
1596,#FF2600,N.gonorrhoeae
22,#FF2600,N.gonorrhoeae
3444,#FF2600,N.gonorrhoeae
3443,#FF2600,N.gonorrhoeae
5019,#FF2600,N.gonorrhoeae
675,#FF2600,N.gonorrhoeae
3368,#FF2600,N.gonorrhoeae
5753,#FF2600,N.gonorrhoeae
3377,#FF2600,N.gonorrhoeae
373,#FF2600,N.gonorrhoeae
5018,#FF2600,N.gonorrhoeae
5009,#FF2600,N.gonorrhoeae
3358,#FF2600,N.gonorrhoeae
653,#FF2600,N.gonorrhoeae
23,#FF2600,N.gonorrhoeae
3959,#FF2600,N.gonorrhoeae
4397,#FF2600,N.gonorrhoeae
5724,#FF2600,N.gonorrhoeae
3915,#FF2600,N.gonorrhoeae
2019,#FF2600,N.gonorrhoeae
1889,#FF2600,N.gonorrhoeae
2015,#FF2600,N.gonorrhoeae
2022,#FF2600,N.gonorrhoeae
2011,#FF2600,N.gonorrhoeae
1556,#FF2600,N.gonorrhoeae
1549,#FF2600,N.gonorrhoeae
2012,#FF2600,N.gonorrhoeae
2017,#FF2600,N.gonorrhoeae
1553,#FF2600,N.gonorrhoeae
1884,#FF2600,N.gonorrhoeae
5020,#FF2600,N.gonorrhoeae
3967,#FF2600,N.gonorrhoeae
4328,#FF2600,N.gonorrhoeae
5757,#FF2600,N.gonorrhoeae
1804,#FF2600,N.gonorrhoeae
4403,#FF2600,N.gonorrhoeae
2530,#FF2600,N.gonorrhoeae
5718,#FF2600,N.gonorrhoeae
4373,#FF2600,N.gonorrhoeae
3951,#FF2600,N.gonorrhoeae
4383,#FF2600,N.gonorrhoeae
2406,#FF2600,N.gonorrhoeae
4320,#FF2600,N.gonorrhoeae
629,#FF2600,N.gonorrhoeae
5682,#FF2600,N.gonorrhoeae
5013,#FF2600,N.gonorrhoeae
5692,#FF2600,N.gonorrhoeae
642,#FF2600,N.gonorrhoeae
3390,#FF2600,N.gonorrhoeae
626,#FF2600,N.gonorrhoeae
651,#FF2600,N.gonorrhoeae
4778,#FF2600,N.gonorrhoeae
5758,#FF2600,N.gonorrhoeae
4388,#FF2600,N.gonorrhoeae
3457,#FF2600,N.gonorrhoeae
645,#FF2600,N.gonorrhoeae
3918,#FF2600,N.gonorrhoeae
