id,isolate,country,year,azithromycin_mic,NEIS0133,NEIS1633,NEIS1634,NEIS1635,pro_NEIS1635,private_record,private_owner
107774,ERR3579080,UK,2015.0,0.25,102,18.0,11.0,13.0,3,False,
107775,ERR3579081,UK,2015.0,0.5,346,,457.0,12.0,6,False,
107776,ERR3579082,UK,2015.0,0.25,102,666.0,12.0,521.0,6,False,
107777,ERR3579083,UK,2015.0,0.125,102,367.0,368.0,194.0,2,False,
107778,ERR3579084,UK,2015.0,0.06,102,18.0,12.0,193.0,6,False,
107779,ERR3579085,UK,2015.0,0.25,102,22.0,17.0,17.0,6,False,
107780,ERR3579086,UK,2015.0,0.25,102,22.0,17.0,17.0,,False,
107781,ERR3579087,UK,2015.0,0.25,102,18.0,12.0,193.0,6,False,
107782,ERR3579088,UK,2015.0,0.5,102,18.0,11.0,13.0,3,False,
107783,ERR3579089,UK,2015.0,0.125,102,666.0,12.0,521.0,6,False,
107784,ERR3579090,UK,2015.0,0.5,113,16.0,12.0,371.0,6,False,
107785,ERR3579091,UK,2015.0,1.0,102,3847.0,11.0,13.0,3,False,
107786,ERR3579092,UK,2015.0,0.03,102,367.0,801.0,13.0,3,False,
107787,ERR3579093,UK,2015.0,0.25,102,666.0,12.0,521.0,6,False,
107788,ERR3579094,UK,2015.0,0.25,102,18.0,207.0,521.0,6,False,
107789,ERR3579095,UK,2015.0,0.125,102,18.0,12.0,16.0,6,False,
107790,ERR3579096,UK,2015.0,0.5,50,1006.0,205.0,187.0,6,False,
107791,ERR3579097,UK,2015.0,0.125,102,21.0,11.0,13.0,3,False,
107792,ERR3579098,UK,2015.0,1.0,102,18.0,12.0,193.0,6,False,
107793,ERR3579099,UK,2015.0,0.03,102,367.0,801.0,13.0,3,False,
107794,ERR3579100,UK,2015.0,0.03,102,367.0,801.0,13.0,3,False,
107795,ERR3579101,UK,2015.0,0.25,102,18.0,11.0,13.0,3,False,
107796,ERR3579102,UK,2015.0,0.03,102,367.0,365.0,13.0,3,False,
107797,ERR3579103,UK,2015.0,0.03,50,1006.0,,187.0,6,False,
107798,ERR3579104,UK,2015.0,0.03,102,18.0,12.0,193.0,6,False,
107799,ERR3579105,UK,2015.0,0.25,102,636.0,12.0,194.0,1,False,
107800,ERR3579106,UK,2015.0,0.125,102,22.0,17.0,17.0,6,False,
107801,ERR3579107,UK,2015.0,0.125,102,367.0,368.0,194.0,2,False,
107802,ERR3579108,UK,2015.0,0.25,102,666.0,12.0,521.0,6,False,
107803,ERR3579109,UK,2015.0,0.25,113,657.0,17.0,371.0,6,False,
107804,ERR3579112,UK,2015.0,0.25,102,367.0,365.0,13.0,3,False,
107805,ERR3579113,UK,2015.0,0.25,102,367.0,12.0,371.0,6,False,
107806,ERR3579115,UK,2015.0,0.25,102,666.0,12.0,521.0,6,False,
107807,ERR3579116,UK,2015.0,0.25,102,367.0,567.0,1146.0,6,False,
107808,ERR3579117,UK,2015.0,0.125,102,367.0,368.0,194.0,2,False,
107809,ERR3579119,UK,2015.0,0.25,50,1006.0,205.0,187.0,6,False,
107810,ERR3579120,UK,2015.0,0.25,102,367.0,801.0,13.0,3,False,
107811,ERR3579121,UK,2015.0,0.06,102,22.0,17.0,,6,False,
107812,ERR3579123,UK,2015.0,0.5,113,367.0,,,16,False,
107813,ERR3579124,UK,2015.0,0.5,102,16.0,457.0,12.0,6,False,
107814,ERR3579125,UK,2015.0,0.25,102,22.0,17.0,17.0,,False,
107815,ERR3579126,UK,2015.0,0.125,102,367.0,801.0,13.0,3,False,
107816,ERR3579127,UK,2015.0,0.25,113,367.0,12.0,371.0,6,False,
107817,ERR3579128,UK,2015.0,0.25,113,367.0,12.0,371.0,6,False,
107818,ERR3579130,UK,2015.0,0.125,102,666.0,12.0,521.0,6,False,
107819,ERR3579132,UK,2015.0,0.5,102,18.0,11.0,13.0,3,False,
107820,ERR3579133,UK,2015.0,0.125,102,22.0,17.0,,6,False,
107821,ERR3579135,UK,2015.0,0.125,50,367.0,12.0,187.0,6,False,
107822,ERR3579136,UK,2015.0,0.03,102,18.0,12.0,193.0,6,False,
107823,ERR3579137,UK,2015.0,1.0,50,1006.0,205.0,,6,False,
107824,ERR3579138,UK,2015.0,0.06,102,18.0,,16.0,3,False,
107825,ERR3579139,UK,2015.0,0.125,102,367.0,368.0,194.0,2,False,
107826,ERR3579140,UK,2015.0,0.125,,16.0,318.0,13.0,3,False,
107827,ERR3579141,UK,2015.0,1.0,50,1006.0,205.0,187.0,6,False,
107828,ERR3579142,UK,2015.0,1.0,102,16.0,457.0,12.0,6,False,
107829,ERR3579143,UK,2015.0,0.25,102,18.0,207.0,521.0,6,False,
107830,ERR3579144,UK,2015.0,0.25,102,16.0,457.0,12.0,6,False,
107831,ERR3579145,UK,2015.0,1.0,102,16.0,11.0,13.0,3,False,
107832,ERR3579146,UK,2015.0,0.25,102,18.0,207.0,16.0,3,False,
107833,ERR3579147,UK,2015.0,0.06,102,636.0,12.0,194.0,1,False,
107834,ERR3579148,UK,2015.0,0.25,102,16.0,11.0,12.0,3,False,
107835,ERR3579149,UK,2015.0,0.25,102,666.0,12.0,521.0,6,False,
107838,324_2018,Germany,2018.0,0.75,102,16.0,11.0,13.0,3,False,
107839,335_2018,Germany,2018.0,0.75,102,16.0,1229.0,13.0,3,False,
107840,378_2018,Germany,2018.0,0.75,102,16.0,11.0,13.0,3,False,
107841,433_2018,Germany,2018.0,0.75,102,16.0,11.0,13.0,3,False,
107842,GCGS0718,USA,2000.0,1.0,120,18.0,11.0,13.0,3,False,
107843,GCGS0865,USA,2001.0,1.0,102,18.0,11.0,13.0,3,False,
107844,GCGS0724,USA,2002.0,1.0,102,18.0,11.0,13.0,3,False,
107845,GCGS0824,USA,2002.0,1.0,102,18.0,11.0,13.0,3,False,
107846,GCGS0866,USA,2002.0,1.0,102,18.0,11.0,13.0,3,False,
107847,GCGS0867,USA,2002.0,1.0,102,18.0,11.0,13.0,3,False,
107848,GCGS0846,USA,2002.0,1.0,102,18.0,11.0,13.0,3,False,
107849,GCGS0825,USA,2004.0,1.0,102,18.0,11.0,13.0,3,False,
107850,GCGS0826,USA,2004.0,1.0,102,18.0,11.0,13.0,3,False,
107851,ERR1448255,Australia,2013.0,1.0,102,2242.0,11.0,355.0,,False,
107852,ERR2631753,USA,2013.0,1.0,102,18.0,11.0,13.0,3,False,
107853,ERR2631754,USA,2013.0,1.5,102,378.0,365.0,13.0,3,False,
107854,ERR2865779,Australia,2018.0,256.0,102,18.0,375.0,12.0,3,False,
107855,ERR2865780,Australia,2018.0,256.0,102,18.0,375.0,12.0,3,False,
107856,ERR3965143,Portugal,2019.0,0.75,102,654.0,12.0,561.0,6,False,
107857,ERR3959382,Brazil,2015.0,1.0,102,16.0,11.0,13.0,3,False,
107858,ERR3959407,Brazil,2015.0,16.0,102,16.0,11.0,13.0,3,False,
107859,ERR3959585,Brazil,2015.0,1.0,102,16.0,318.0,13.0,3,False,
107860,ERR3959621,Brazil,2015.0,2.0,102,16.0,11.0,13.0,3,False,
107861,ERR3959643,Brazil,2015.0,2.0,102,16.0,11.0,13.0,3,False,
107862,ERR4160187,Argentina,2011.0,1.0,102,18.0,11.0,13.0,3,False,
107863,ERR4160246,Argentina,2012.0,1.0,102,16.0,11.0,13.0,3,False,
107864,ERR4160255,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107865,ERR4160263,Argentina,2013.0,1.0,102,16.0,11.0,13.0,3,False,
107866,ERR4160264,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107867,ERR4160265,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107868,ERR4160266,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107869,ERR4160267,Argentina,2013.0,1.0,387,378.0,365.0,13.0,3,False,
107870,ERR4160268,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107871,ERR4160668,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107872,ERR4160670,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107873,ERR4160677,Argentina,2014.0,1.0,102,378.0,365.0,13.0,3,False,
107874,ERR4160678,Argentina,2014.0,1.0,102,378.0,365.0,13.0,3,False,
107875,ERR4160690,Argentina,2014.0,1.0,102,378.0,365.0,13.0,3,False,
107876,ERR4160695,Argentina,2014.0,1.0,102,378.0,365.0,13.0,3,False,
107877,ERR4160702,Argentina,2014.0,1.0,387,378.0,365.0,13.0,3,False,
107878,ERR4160703,Argentina,2014.0,1.0,102,378.0,365.0,13.0,3,False,
107879,ERR4160704,Argentina,2014.0,1.0,102,16.0,11.0,13.0,3,False,
107880,ERR4160705,Argentina,2014.0,1.0,387,378.0,365.0,13.0,3,False,
107881,ERR4160707,Argentina,2014.0,1.0,102,378.0,365.0,13.0,3,False,
107882,ERR4161229,Argentina,2015.0,1.0,387,378.0,365.0,13.0,3,False,
107883,ERR4161233,Argentina,2016.0,1.0,102,378.0,365.0,13.0,3,False,
107884,ERR4161234,Argentina,2016.0,1.0,387,378.0,365.0,13.0,3,False,
107885,ERR4161235,Argentina,2016.0,4.0,102,666.0,1811.0,521.0,6,False,
107886,ERR4161242,Argentina,2016.0,1.0,102,16.0,11.0,13.0,3,False,
107887,ERR4161251,Argentina,2016.0,1.0,387,378.0,365.0,13.0,3,False,
107888,ERR4161252,Argentina,2016.0,1.0,387,378.0,365.0,13.0,3,False,
107889,ERR4161253,Argentina,2016.0,1.0,102,378.0,365.0,13.0,3,False,
107890,ERR4161254,Argentina,2016.0,1.0,102,378.0,365.0,13.0,3,False,
107891,ERR4161258,Argentina,2016.0,1.0,102,378.0,365.0,13.0,3,False,
107892,ERR4161270,Argentina,2012.0,1.0,102,378.0,365.0,13.0,3,False,
107893,ERR4161393,Argentina,2013.0,1.0,102,378.0,365.0,13.0,3,False,
107894,ERR4161395,Argentina,2013.0,1.0,102,16.0,11.0,13.0,3,False,
107895,ERR956684,USA,2013.0,32.0,102,21.0,11.0,18.0,3,False,
107896,GCWGS-0057,USA,2016.0,1.0,113,16.0,12.0,371.0,6,False,
107897,GCWGS-0074,USA,2016.0,1.0,102,367.0,365.0,13.0,3,False,
107898,GCWGS-0088,USA,2016.0,1.0,102,367.0,1222.0,1146.0,6,False,
107899,GCWGS-0105,USA,2016.0,1.0,102,16.0,11.0,188.0,3,False,
107900,GCWGS-0123,USA,2016.0,1.0,50,16.0,11.0,13.0,3,False,
107901,GCWGS-0136,USA,2016.0,1.0,102,367.0,12.0,371.0,6,False,
107902,GCWGS-0224,USA,2016.0,1.0,102,16.0,11.0,12.0,3,False,
107904,GCWGS-0291,USA,2016.0,1.0,102,16.0,11.0,12.0,3,False,
107905,GCWGS-0304,USA,2016.0,1.0,102,18.0,11.0,12.0,3,False,
107906,GCWGS-0305,USA,2016.0,1.0,102,18.0,11.0,12.0,3,False,
107907,GCWGS-0370,USA,2015.0,4.0,102,16.0,11.0,12.0,3,False,
107908,GCWGS-0403,USA,2014.0,4.0,102,16.0,11.0,13.0,3,False,
107909,GCWGS-0557,USA,2014.0,8.0,102,367.0,1222.0,1146.0,6,False,
107910,GCWGS-0560,USA,2014.0,1.0,102,367.0,1222.0,1146.0,6,False,
107911,GCWGS-0582,USA,2014.0,1.0,102,16.0,11.0,12.0,3,False,
107912,GCWGS-0642,USA,2014.0,1.0,102,16.0,11.0,13.0,3,False,
107913,GCWGS-0645,USA,2014.0,1.0,102,16.0,11.0,13.0,3,False,
107914,GCWGS-0692,USA,2014.0,1.0,102,367.0,1222.0,1146.0,6,False,
107915,GCWGS-0751,USA,2015.0,1.0,50,3353.0,493.0,182.0,22,False,
107916,GCWGS-0782,USA,2015.0,4.0,102,18.0,11.0,13.0,3,False,
107917,GCWGS-0784,USA,2014.0,2.0,113,18.0,11.0,13.0,3,False,
107918,GCWGS-0801,USA,2015.0,1.0,102,16.0,11.0,53.0,5,False,
107919,GCWGS-0802,USA,2014.0,1.0,102,18.0,207.0,16.0,3,False,
107920,GCWGS-0804,USA,2014.0,1.0,102,3774.0,207.0,16.0,3,False,
107921,GCWGS-0805,USA,2014.0,1.0,102,16.0,11.0,13.0,3,False,
107922,GCWGS-0807,USA,2015.0,1.0,102,,11.0,13.0,3,False,
107923,GCWGS-0818,USA,2015.0,1.0,102,16.0,11.0,188.0,3,False,
107924,GCWGS-0821,USA,2015.0,1.0,50,3353.0,493.0,182.0,22,False,
107925,GCWGS-0840,USA,2015.0,1.0,113,18.0,11.0,13.0,3,False,
107926,GCWGS-0906,USA,2016.0,1.0,113,18.0,11.0,13.0,3,False,
107927,GCWGS-0920,USA,2016.0,1.0,102,18.0,207.0,16.0,3,False,
107928,GCWGS-0924,USA,2016.0,1.0,102,16.0,11.0,13.0,3,False,
107929,GCWGS-0925,USA,2016.0,1.0,102,18.0,207.0,16.0,3,False,
107930,GCWGS-0930,USA,2014.0,8.0,102,16.0,11.0,13.0,3,False,
107931,GCWGS-0931,USA,2014.0,1.0,102,18.0,207.0,16.0,3,False,
107932,GCWGS-0935,USA,2015.0,1.0,102,16.0,11.0,13.0,3,False,
107933,GCWGS-0947,USA,2015.0,1.0,102,16.0,11.0,13.0,3,False,
107934,GCWGS-0948,USA,2015.0,2.0,102,21.0,11.0,13.0,3,False,
107935,GCWGS-0950,USA,2016.0,1.0,102,18.0,207.0,16.0,3,False,
107936,GCWGS-0951,USA,2014.0,4.0,102,21.0,11.0,13.0,3,False,
107937,GCWGS-0966,USA,2014.0,4.0,102,367.0,1222.0,1146.0,6,False,
107938,GCWGS-0972,USA,2014.0,4.0,113,3776.0,11.0,13.0,3,False,
107939,GCWGS-0974,USA,2015.0,1.0,102,18.0,207.0,16.0,3,False,
107940,GCWGS-1091,USA,2016.0,1.0,345,635.0,11.0,13.0,3,False,
107941,GCWGS-1100,USA,2016.0,1.0,102,16.0,11.0,12.0,3,False,
107942,GCWGS-1101,USA,2015.0,1.0,102,18.0,207.0,16.0,3,False,
107943,GCWGS-1107,USA,2016.0,1.0,102,18.0,207.0,16.0,3,False,
107944,GCWGS-1115,USA,2016.0,1.0,102,16.0,11.0,12.0,3,False,
107945,GCWGS-1117,USA,2014.0,8.0,102,21.0,318.0,13.0,3,False,
107946,GCWGS-1140,USA,2014.0,1.0,50,3353.0,493.0,182.0,22,False,
107947,GCWGS-1152,USA,2015.0,1.0,102,18.0,11.0,13.0,3,False,
107948,GCWGS-1153,USA,2016.0,1.0,102,18.0,207.0,16.0,3,False,
107949,GCWGS-1301,USA,2014.0,1.0,102,16.0,100.0,368.0,6,False,
107950,GCWGS-1335,USA,2014.0,1.0,102,3775.0,12.0,190.0,6,False,
107951,GCWGS-1359,USA,2016.0,1.0,102,16.0,11.0,13.0,3,False,
107952,GCWGS-1576,USA,2016.0,1.0,102,16.0,11.0,13.0,3,False,
107953,GCWGS-1606,USA,2014.0,1.0,102,21.0,11.0,13.0,3,False,
107954,GCWGS-1749,USA,2016.0,1.0,50,3353.0,493.0,182.0,22,False,
107955,GCWGS-1765,USA,2017.0,1.0,102,16.0,12.0,371.0,6,False,
107956,GCWGS-1776,USA,2018.0,1.0,102,21.0,11.0,18.0,3,False,
107957,GCWGS-1782,USA,2017.0,8.0,102,378.0,414.0,13.0,3,False,
107958,GCWGS-1790,USA,2017.0,16.0,102,378.0,365.0,13.0,3,False,
107959,GCWGS-1889,USA,2017.0,16.0,50,1006.0,205.0,187.0,6,False,
107960,GCWGS-1897,USA,2017.0,16.0,102,,9.0,,,False,
107961,GCWGS-1905,USA,2017.0,16.0,102,18.0,207.0,16.0,3,False,
107962,GCWGS-1940,USA,2017.0,16.0,102,367.0,1222.0,1146.0,6,False,
107963,GCWGS-2812,USA,2018.0,16.0,102,16.0,11.0,12.0,3,False,
107964,GCWGS-3218,USA,2017.0,8.0,50,3353.0,493.0,182.0,22,False,
107965,GCWGS-3267,USA,2017.0,1.0,102,21.0,11.0,18.0,3,False,
107966,GCWGS-3302,USA,2018.0,16.0,102,21.0,11.0,18.0,3,False,
107967,GCWGS-3432,USA,2018.0,8.0,102,21.0,11.0,18.0,3,False,
107968,GCWGS-3433,USA,2018.0,8.0,102,21.0,11.0,18.0,3,False,
107969,GCWGS-3434,USA,2018.0,8.0,102,21.0,11.0,18.0,3,False,
107970,GCWGS-3435,USA,2018.0,8.0,102,21.0,11.0,18.0,3,False,
107971,GCWGS-3574,USA,2018.0,16.0,102,21.0,11.0,18.0,3,False,
107972,GCWGS-3626,USA,2018.0,8.0,102,16.0,11.0,12.0,3,False,
107973,GCWGS-3633,USA,2017.0,4.0,102,378.0,365.0,13.0,3,False,
107974,GCWGS-4012,USA,2017.0,4.0,102,16.0,1229.0,13.0,3,False,
107975,GCWGS-4019,USA,2018.0,8.0,102,21.0,11.0,18.0,3,False,
107976,GCWGS-4022,USA,2018.0,1.0,102,21.0,11.0,18.0,3,False,
107977,GCWGS-4023,USA,2019.0,2.0,102,21.0,11.0,18.0,3,False,
107978,GCWGS-4026,USA,2019.0,4.0,102,21.0,11.0,18.0,3,False,
107979,GCWGS-4027,USA,2019.0,1.0,102,21.0,11.0,18.0,3,False,
107980,GCWGS-4500,USA,2018.0,1.0,50,3353.0,493.0,182.0,22,False,
107981,GCWGS-4503,USA,2019.0,1.0,50,3353.0,493.0,182.0,22,False,
107982,GCWGS-4677,USA,2019.0,2.0,102,21.0,11.0,18.0,3,False,
107983,GCWGS-4761,USA,2019.0,2.0,102,21.0,11.0,18.0,3,False,
107984,GCWGS-4942,USA,2019.0,2.0,102,18.0,207.0,16.0,3,False,
107985,GCWGS-5804,USA,2019.0,2.0,102,21.0,11.0,18.0,3,False,
107986,GCWGS-6438,USA,2019.0,2.0,50,3353.0,493.0,182.0,22,False,
107987,GCWGS-6621,USA,2019.0,1.0,102,666.0,1679.0,13.0,3,False,
107988,GCWGS-7296,USA,2018.0,1.0,50,3353.0,493.0,182.0,22,False,
107989,GCWGS-7318,USA,2019.0,1.0,50,3966.0,362.0,182.0,22,False,
107990,GCWGS-7410,USA,2019.0,2.0,50,3966.0,362.0,182.0,22,False,
107991,GCWGS-7411,USA,2019.0,2.0,50,3966.0,362.0,182.0,22,False,
107992,GCWGS-7412,USA,2019.0,2.0,50,3964.0,493.0,1422.0,22,False,
107993,GCWGS-7660,USA,2019.0,2.0,50,3966.0,362.0,182.0,22,False,
107994,GCWGS-9375,USA,2019.0,2.0,50,3353.0,493.0,182.0,22,False,
107995,GCWGS-9882,USA,2019.0,16.0,102,3357.0,1516.0,98.0,,False,
107996,LRRBGS-0621,USA,2014.0,1.0,102,18.0,11.0,13.0,3,False,
107997,LRRBGS-0630,USA,2005.0,1.0,102,16.0,11.0,188.0,3,False,
107998,LRRBGS-0643,USA,2016.0,16.0,102,21.0,11.0,18.0,3,False,
107999,LRRBGS-0675,USA,2014.0,2.0,113,18.0,11.0,13.0,3,False,
108000,LRRBGS-0761,USA,2015.0,16.0,102,21.0,11.0,18.0,3,False,
108001,LRRBGS-0762,USA,2015.0,16.0,102,21.0,11.0,18.0,3,False,
108002,LRRBGS-0763,USA,2015.0,16.0,102,21.0,11.0,18.0,3,False,
108003,LRRBGS-0764,USA,2016.0,16.0,102,18.0,1554.0,17.0,3,False,
108004,LRRBGS-0765,USA,2016.0,16.0,102,21.0,11.0,18.0,3,False,
108005,LRRBGS-0766,USA,2005.0,1.0,102,16.0,13.0,13.0,3,False,
108006,LRRBGS-0767,USA,2005.0,1.0,102,16.0,11.0,13.0,3,False,
108007,SRR8071033,USA,2015.0,1.0,50,3353.0,493.0,182.0,22,False,
108008,SRR8071130,USA,2014.0,8.0,102,16.0,11.0,13.0,3,False,
108009,SRR8071151,USA,2015.0,8.0,50,3353.0,493.0,182.0,22,False,
108010,SRR8071336,USA,2015.0,4.0,50,3353.0,493.0,182.0,22,False,
108011,SRR8071367,USA,2015.0,4.0,50,3353.0,493.0,182.0,22,False,
108012,SRR8071425,USA,2016.0,1.0,102,367.0,1222.0,1146.0,6,False,
108013,SRR8079702,USA,2014.0,2.0,113,18.0,11.0,13.0,3,False,
108014,SRR8079704,USA,2014.0,2.0,113,18.0,11.0,13.0,3,False,
108015,SRR8329779,USA,2014.0,1.0,113,3776.0,11.0,13.0,3,False,
108016,SRR8329831,USA,2014.0,1.0,102,18.0,11.0,13.0,3,False,
108017,SRR8329832,USA,2014.0,1.0,102,21.0,11.0,13.0,3,False,
108018,AUSMDU00014466,Australia,2017.0,1.0,102,378.0,365.0,13.0,3,False,
108019,CA_51742,Canada,2018.0,0.5,102,18.0,11.0,13.0,3,False,
108258,KU16054,Japan,2016.0,0.19,102,18.0,11.0,13.0,3,False,
108259,KM383,Japan,2017.0,0.125,102,18.0,11.0,13.0,3,False,
108260,KU17039,Japan,2017.0,0.19,102,18.0,11.0,13.0,3,False,
108261,FC428,Japan,2015.0,0.25,102,18.0,11.0,13.0,3,False,
108262,FC460,Japan,2015.0,0.25,102,18.0,11.0,13.0,3,False,
108263,FC498,Japan,2015.0,0.5,102,18.0,11.0,13.0,3,False,
108275,BH01,Brazil,,0.5,,1943.0,12.0,194.0,6,False,
108276,BH02,Brazil,,4.0,337,18.0,12.0,12.0,6,False,
108277,BH03,Brazil,,1.0,102,367.0,12.0,17.0,6,False,
108278,BH04,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108279,BH05,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108280,BH06,Brazil,,0.03,102,18.0,1568.0,368.0,6,False,
108281,BH07,Brazil,,0.125,102,367.0,12.0,342.0,6,False,
108282,BH08,Brazil,,0.75,102,16.0,100.0,18.0,3,False,
108283,BH10,Brazil,,0.064,102,1011.0,1811.0,12.0,6,False,
108284,BH11,Brazil,,0.06,102,378.0,1811.0,18.0,6,False,
108285,BH12,Brazil,,0.06,102,367.0,12.0,17.0,6,False,
108286,BH13,Brazil,,0.06,102,367.0,12.0,,6,False,
108287,BH14,Brazil,,0.032,102,1597.0,1568.0,368.0,6,False,
108288,BH15,Brazil,,0.03,102,18.0,13.0,17.0,6,False,
108289,BH16,Brazil,,0.125,102,378.0,12.0,,,False,
108290,BH17,Brazil,,0.03,102,367.0,,875.0,6,False,
108291,BH18,Brazil,,0.25,102,657.0,375.0,12.0,3,False,
108292,BH19,Brazil,,0.06,102,367.0,13.0,875.0,6,False,
108293,BH20,Brazil,,0.06,102,,12.0,1379.0,1,False,
108294,BH21,Brazil,,0.06,102,367.0,12.0,17.0,6,False,
108295,BH22,Brazil,,0.06,102,367.0,12.0,17.0,6,False,
108296,BH24,Brazil,,0.06,102,657.0,12.0,1379.0,1,False,
108297,BH25,Brazil,,0.125,102,18.0,100.0,,6,False,
108298,BH26,Brazil,,0.5,102,16.0,11.0,13.0,3,False,
108299,BH27,Brazil,,0.03,102,367.0,12.0,17.0,6,False,
108300,BH28,Brazil,,0.06,102,636.0,369.0,194.0,1,False,
108301,BH29,Brazil,,16.0,102,367.0,365.0,12.0,3,False,
108302,BH30,Brazil,,0.125,102,22.0,17.0,17.0,,False,
108303,BH31,Brazil,,1.0,102,367.0,1731.0,371.0,6,False,
108304,BH32,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108305,BH33,Brazil,,0.125,102,636.0,1732.0,193.0,6,False,
108306,BH34,Brazil,,0.06,102,,13.0,875.0,6,False,
108307,BH35,Brazil,,0.25,102,636.0,369.0,194.0,1,False,
108308,BH36,Brazil,,0.125,102,643.0,369.0,194.0,1,False,
108309,BH37,Brazil,,0.064,50,1006.0,,187.0,6,False,
108310,BH38,Brazil,,0.03,102,657.0,12.0,1379.0,1,False,
108311,BH39,Brazil,,0.25,102,18.0,100.0,,6,False,
108312,BH40,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108313,BH41,Brazil,,0.03,102,657.0,12.0,1379.0,1,False,
108314,BH42,Brazil,,0.03,102,18.0,100.0,368.0,6,False,
108315,BH43,Brazil,,0.03,102,18.0,13.0,368.0,6,False,
108316,BH44,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108317,BH45,Brazil,,0.03,102,,,368.0,6,False,
108318,BH46,Brazil,,1.0,50,1006.0,205.0,187.0,6,False,
108319,BH47,Brazil,,0.06,102,18.0,100.0,368.0,6,False,
108320,BH48,Brazil,,0.125,102,636.0,1733.0,194.0,1,False,
108321,BH49,Brazil,,0.06,102,21.0,11.0,,6,False,
108322,BH50,Brazil,,0.03,102,657.0,12.0,1379.0,1,False,
108323,BH51,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108324,BH52,Brazil,,0.06,102,636.0,1732.0,193.0,6,False,
108325,BH53,Brazil,,0.03,102,18.0,100.0,,6,False,
108326,BH54,Brazil,,0.125,102,18.0,207.0,16.0,3,False,
108327,BH55,Brazil,,0.06,102,367.0,1731.0,371.0,6,False,
108328,BH56,Brazil,,0.06,102,18.0,100.0,368.0,6,False,
108329,BH57,Brazil,,0.03,102,657.0,12.0,1379.0,1,False,
108330,BH58,Brazil,,0.125,102,21.0,369.0,13.0,1,False,
108331,BH59,Brazil,,0.06,102,,11.0,,6,False,
108332,BH60,Brazil,,0.06,102,18.0,12.0,362.0,6,False,
108333,BH61,Brazil,,0.06,102,367.0,13.0,875.0,6,False,
108334,BH62,Brazil,,0.03,102,378.0,1811.0,18.0,6,False,
108335,BH63,Brazil,,0.03,102,18.0,13.0,,6,False,
108336,BH64,Brazil,,0.75,102,16.0,100.0,18.0,3,False,
108337,BH65,Brazil,,0.06,102,18.0,13.0,368.0,6,False,
108338,BH66,Brazil,,0.125,102,666.0,12.0,521.0,6,False,
108339,BH67,Brazil,,0.125,102,,11.0,521.0,6,False,
108340,BH68,Brazil,,0.03,102,18.0,13.0,17.0,6,False,
108341,BH69,Brazil,,16.0,21,841.0,11.0,13.0,3,False,
108342,BH70,Brazil,,0.25,102,378.0,414.0,13.0,3,False,
108343,BH71,Brazil,,0.5,102,16.0,100.0,18.0,3,False,
108344,BH72,Brazil,,0.03,102,666.0,1811.0,521.0,6,False,
108345,BH73,Brazil,,0.06,102,367.0,12.0,17.0,6,False,
108346,BH74,Brazil,,0.03,102,18.0,13.0,17.0,6,False,
108347,BH75,Brazil,,0.25,120,18.0,1734.0,,3,False,
108348,BH76,Brazil,,0.25,102,18.0,207.0,16.0,3,False,
108349,BH78,Brazil,,0.75,102,16.0,100.0,18.0,3,False,
108350,BH79,Brazil,,0.125,102,16.0,11.0,13.0,3,False,
108351,BH80,Brazil,,0.25,102,18.0,100.0,368.0,6,False,
108352,BH81,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108353,BH82,Brazil,,0.25,102,22.0,17.0,17.0,,False,
108354,BH83,Brazil,,8.0,337,18.0,12.0,12.0,6,False,
108355,BH84,Brazil,,0.125,102,,11.0,13.0,3,False,
108356,BH85,Brazil,,0.25,102,2375.0,,13.0,3,False,
108357,BH86,Brazil,,0.125,102,18.0,100.0,368.0,6,False,
108358,BH88,Brazil,,0.06,102,636.0,,193.0,6,False,
108359,BH89,Brazil,,0.06,102,657.0,12.0,1379.0,1,False,
108360,BH90,Brazil,,0.25,102,18.0,207.0,16.0,3,False,
108361,BH91,Brazil,,0.125,102,18.0,100.0,368.0,6,False,
108362,BH92,Brazil,,0.25,102,18.0,100.0,,6,False,
108363,BH93,Brazil,,0.06,102,657.0,12.0,1379.0,1,False,
108364,BH95,Brazil,,0.06,102,367.0,12.0,17.0,6,False,
108365,BH96,Brazil,,0.25,102,16.0,11.0,13.0,3,False,
108366,BH97,Brazil,,0.06,102,367.0,1808.0,1146.0,6,False,
108367,BH98,Brazil,,0.06,102,367.0,12.0,17.0,6,False,
108368,BH99,Brazil,,0.125,102,367.0,12.0,12.0,6,False,
108369,BH100,Brazil,,1.0,50,1006.0,205.0,187.0,6,False,
